,category,indicator,indicator_name,unit,sub_category,year,value,company name
252,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total MSHA all-incidents rate,2021,2.73,Anglo American
253,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Count,Number of Fatalities,2021,2.0,Anglo American
254,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total fatality rate,2021,2.24,Anglo American
255,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total near-miss frequency rate (NMFR),2021,0.008,Anglo American
258,Business Ethics and Transparency,EM-MM-510a.2,Production in countries that have the 20 lowest rankings in Transparency International’s Corruption Perception Index,Rate,Production in countries with the 20 lowest rankings in Transparency International's Corruption Perception Index,2021,1.3,Anglo American
259,Production,EM-MM-000.A,Production of (1) metal ores and (2) finished metal products,Mt,Production of metal ores,2021,41.0,Anglo American
260,Production,EM-MM-000.A,Production of (1) metal ores and (2) finished metal products,Mt,Production of finished metal products,2021,15.0,Anglo American
261,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Total number of employees,2021,59096.0,Anglo American
262,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Total number of contractors,2021,45510.0,Anglo American
263,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Percentage of employees who are contractors,2021,45.51,Anglo American
264,Revenue,Revenue,,USD,Revenue,2021,41554000000.0,Anglo American
265,GHG emissions,EM-MM-110a.1,"Gross global Scope 1 emissions, percentage covered under emissions-limiting regulations",Mt CO2e,Total gross global scope 1 emissions (CO2),2022,8.3,Anglo American
267,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",Mt CO2e,Total CO emissions,2022,104.5,Anglo American
268,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total NOx emissions,2022,27456.0,Anglo American
269,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total SOx emissions,2022,17480.0,Anglo American
271,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total mercury (Hg) emissions,2022,0.008,Anglo American
272,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total lead (Pb) emissions,2022,0.008,Anglo American
274,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",million GJ,Total energy consumed,2022,83.3,Anglo American
275,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from grid electricity,2022,82.0,Anglo American
276,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from renewable electricity,2022,82.0,Anglo American
277,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",ML/yr,Total water withdrawn,2022,62656.0,Anglo American
278,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",thousand m3,Total water consumed,2022,106291.0,Anglo American
279,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",thousand m3,Total water withdrawn in high or extremely high baseline water stress areas,2022,50.878,Anglo American
280,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",m3,Total water consumed in high or extremely high baseline water stress areas,2022,106291.0,Anglo American
281,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",%,Percentage of water withdrawn in high or extremely high baseline water stress areas against total freshwater withdrawn,2022,82.0,Anglo American
282,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",%,Percentage of water consumed in high or extremely high baseline water stress areas against total freshwater consumed,2022,82.0,Anglo American
284,Waste Management,EM-MM-150a.4,Total weight of non-mineral waste generated,tonnes,Total weight of non-mineral waste generated,2022,99699.0,Anglo American
288,Waste Management,EM-MM-150a.8,Total weight of hazardous waste recycled,tonnes,Total weight of hazardous waste recycled,2022,28304.0,Anglo American
289,Waste Management,EM-MM-150a.9,Number of significant incidents associated with hazardous materials and waste management,Number,Number of significant incidents associated with hazardous materials and waste management,2022,0.0,Anglo American
290,Biodiversity Impacts,EM-MM-160a.2,"Percentage of mine sites where acid rock drainage is: (1) predicted to occur, (2) actively mitigated, and (3) under treatment or remediation",%,Percentage of total mine sites where acid rock drainage is predicted to occur,2022,82.0,Anglo American
291,Biodiversity Impacts,EM-MM-160a.2,"Percentage of mine sites where acid rock drainage is: (1) predicted to occur, (2) actively mitigated, and (3) under treatment or remediation",%,Percentage of total mine sites where acid rock drainage is actively mitigated,2022,82.0,Anglo American
292,Biodiversity Impacts,EM-MM-160a.2,"Percentage of mine sites where acid rock drainage is: (1) predicted to occur, (2) actively mitigated, and (3) under treatment or remediation",%,Percentage of total mine sites where acid rock drainage is under treatment or remediation,2022,82.0,Anglo American
294,Biodiversity Impacts,EM-MM-160a.3,Percentage of (1) proved and (2) probable reserves in or near sites with protected conservation status or endangered species habitat,%,Percentage of total area of probable reserves in or near sites with protected conservation status or endangered species habitat,2022,82.0,Anglo American
295,Human Rights,EM-MM-210a.1,Percentage of (1) proved and (2) probable reserves in or near areas of conflict,%,Percentage of total area of proved reserves in or near areas of conflict,2022,82.0,Anglo American
297,Human Rights,EM-MM-210a.2,Percentage of (1) proved and (2) probable reserves in or near areas of conflict,%,Percentage of total area of proved reserves in or near indigenous land,2022,82.0,Anglo American
301,Labour Practices,EM-MM-310a.1,"Percentage of active workforce covered under collective bargaining agreements, broken down by U.S. and foreign employees",%,Percentage of active workforce employed under collective agreement,2022,67.0,Anglo American
304,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",units,Total number of MSHA incidents,2022,5.0,Anglo American
305,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total MSHA all-incidents rate,2022,2.24,Anglo American
306,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Count,Number of Fatalities,2022,2.0,Anglo American
307,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total fatality rate,2022,2.19,Anglo American
308,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total near-miss frequency rate (NMFR),2022,0.008,Anglo American
311,Business Ethics and Transparency,EM-MM-510a.2,Production in countries that have the 20 lowest rankings in Transparency International’s Corruption Perception Index,Rate,Production in countries with the 20 lowest rankings in Transparency International's Corruption Perception Index,2022,0.69,Anglo American
312,Production,EM-MM-000.A,Production of (1) metal ores and (2) finished metal products,Mt,Production of metal ores,2022,38.0,Anglo American
313,Production,EM-MM-000.A,Production of (1) metal ores and (2) finished metal products,Mt,Production of finished metal products,2022,15.0,Anglo American
314,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Total number of employees,2022,58328.0,Anglo American
315,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Total number of contractors,2022,43520.0,Anglo American
316,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Percentage of employees who are contractors,2022,43.52,Anglo American
317,Revenue,Revenue,,USD,Revenue,2022,35118000000.0,Anglo American
318,GHG emissions,EM-MM-110a.1,"Gross global Scope 1 emissions, percentage covered under emissions-limiting regulations",Mt CO2e,Total gross global scope 1 emissions (CO2),2023,7.5,Anglo American
320,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",Mt CO2e,Total CO emissions,2023,95.8,Anglo American
321,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total NOx emissions,2023,29916.0,Anglo American
322,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total SOx emissions,2023,10325.0,Anglo American
324,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total mercury (Hg) emissions,2023,0.01,Anglo American
325,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total lead (Pb) emissions,2023,0.01,Anglo American
327,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",million GJ,Total energy consumed,2023,89.0,Anglo American
328,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from grid electricity,2023,84.0,Anglo American
329,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from renewable electricity,2023,84.0,Anglo American
330,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",ML/yr,Total water withdrawn,2023,62705.0,Anglo American
331,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",thousand m3,Total water consumed,2023,132297.0,Anglo American
332,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",thousand m3,Total water withdrawn in high or extremely high baseline water stress areas,2023,46.112,Anglo American
333,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",m3,Total water consumed in high or extremely high baseline water stress areas,2023,116319.0,Anglo American
334,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",%,Percentage of water withdrawn in high or extremely high baseline water stress areas against total freshwater withdrawn,2023,84.0,Anglo American
335,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",%,Percentage of water consumed in high or extremely high baseline water stress areas against total freshwater consumed,2023,84.0,Anglo American
337,Waste Management,EM-MM-150a.4,Total weight of non-mineral waste generated,tonnes,Total weight of non-mineral waste generated,2023,161866.0,Anglo American
341,Waste Management,EM-MM-150a.8,Total weight of hazardous waste recycled,tonnes,Total weight of hazardous waste recycled,2023,44132.0,Anglo American
342,Waste Management,EM-MM-150a.9,Number of significant incidents associated with hazardous materials and waste management,Number,Number of significant incidents associated with hazardous materials and waste management,2023,0.0,Anglo American
343,Biodiversity Impacts,EM-MM-160a.2,"Percentage of mine sites where acid rock drainage is: (1) predicted to occur, (2) actively mitigated, and (3) under treatment or remediation",%,Percentage of total mine sites where acid rock drainage is predicted to occur,2023,84.0,Anglo American
344,Biodiversity Impacts,EM-MM-160a.2,"Percentage of mine sites where acid rock drainage is: (1) predicted to occur, (2) actively mitigated, and (3) under treatment or remediation",%,Percentage of total mine sites where acid rock drainage is actively mitigated,2023,84.0,Anglo American
345,Biodiversity Impacts,EM-MM-160a.2,"Percentage of mine sites where acid rock drainage is: (1) predicted to occur, (2) actively mitigated, and (3) under treatment or remediation",%,Percentage of total mine sites where acid rock drainage is under treatment or remediation,2023,84.0,Anglo American
347,Biodiversity Impacts,EM-MM-160a.3,Percentage of (1) proved and (2) probable reserves in or near sites with protected conservation status or endangered species habitat,%,Percentage of total area of probable reserves in or near sites with protected conservation status or endangered species habitat,2023,84.0,Anglo American
348,Human Rights,EM-MM-210a.1,Percentage of (1) proved and (2) probable reserves in or near areas of conflict,%,Percentage of total area of proved reserves in or near areas of conflict,2023,84.0,Anglo American
350,Human Rights,EM-MM-210a.2,Percentage of (1) proved and (2) probable reserves in or near areas of conflict,%,Percentage of total area of proved reserves in or near indigenous land,2023,84.0,Anglo American
354,Labour Practices,EM-MM-310a.1,"Percentage of active workforce covered under collective bargaining agreements, broken down by U.S. and foreign employees",%,Percentage of active workforce employed under collective agreement,2023,71.0,Anglo American
357,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",units,Total number of MSHA incidents,2023,15.0,Anglo American
358,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total MSHA all-incidents rate,2023,2.31,Anglo American
359,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Count,Number of Fatalities,2023,3.0,Anglo American
360,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total fatality rate,2023,1.78,Anglo American
361,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total near-miss frequency rate (NMFR),2023,0.01,Anglo American
364,Business Ethics and Transparency,EM-MM-510a.2,Production in countries that have the 20 lowest rankings in Transparency International’s Corruption Perception Index,Rate,Production in countries with the 20 lowest rankings in Transparency International's Corruption Perception Index,2023,0.0,Anglo American
365,Production,EM-MM-000.A,Production of (1) metal ores and (2) finished metal products,Mt,Production of metal ores,2023,36.0,Anglo American
366,Production,EM-MM-000.A,Production of (1) metal ores and (2) finished metal products,Mt,Production of finished metal products,2023,16.0,Anglo American
367,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Total number of employees,2023,60094.0,Anglo American
368,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Total number of contractors,2023,34258.0,Anglo American
369,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Percentage of employees who are contractors,2023,34.258,Anglo American
370,Revenue,Revenue,,USD,Revenue,2023,30652000000.0,Anglo American
